Tweet	Offensive	Targeted	Target
@PTinello @gruppopinguini Doamne ...ce dracu de prostii poți sa scrii !!Minciuni sfruntate!!Rusine..🤦‍	NOT	UNT	NULL
@alexandriuqq Vai de capul meu, serios? Dacă e asa, sunt duși pe copca bine de tot. O sa devina noua italie soon.	NOT	UNT	NULL
Cum evalueaza medicii de familie daca un pacient e suspect de Covid-19 si cat de pregatiti pentru pandemie? Interviu	NOT	UNT	NULL
Facebook, un canal de marketing cu multe dificultăți pentru videochat:	NOT	UNT	NULL
Sunt cetateni romani cu drepturi depline, din pacate!Nu cred ca vrei sa auzi ce gandesc despre acestia...	NOT	UNT	NULL
#romaniiautalent Țâță de mâță	NOT	UNT	NULL
@itmorar carantinezi, nu carantinezi, vremea coronaviruslui trece. (KoronaSutra, pag. 3)	NOT	UNT	NULL
@MihaiHristea @Afc_Anto La multi ani cu sănătate multă!	NOT	UNT	NULL
poate stam toti in case destul timp ca animalele sa se plimbe pe strazi si sa reia tot teritoriul furat de oameni	NOT	UNT	NULL
În privința coronavirusului, Europa are de ales între a-și bloca sau nu economia. Țările au de făcut un compromis, ele trebuind să aleagă între sănătatea publică și stoparea creșterii economice	NOT	UNT	NULL
Nu vreau sa ma laud dar cred ca fata pe care o plac ma place inapoi	NOT	UNT	NULL
Adrian Oros: Preţurile au crescut brusc la aproape toate produsele de bază în data de 17 martie -	NOT	UNT	NULL
@AlexPop76 Lăudabilă inițiativă și sper sa fie așa cum e descrisă!Doar că am vaga senzație că omul respectiv incerca sa profite de orice situație că sa își aducă aport de imagine!Sper să mă înșel!	NOT	UNT	NULL
Yo nici nu mi-am dat seama cand s-a facut deja sapte seara, iar multi s-au plans groaznic de plictiseala azi... 😎	NOT	UNT	NULL
Artistul își ipostaziază propria percepție despre viață și uită să o și trăiască. El pune viața la lucru, iar viața nu-l dezamăgește, întotdeauna îl surprinde cu noi nuanțe.	NOT	UNT	NULL
Nu toate muștele fac Coronavirus #proverbe	NOT	UNT	NULL
nu ai nevoie la ...framantat ...😀😀😀😀😀  ?	NOT	UNT	NULL
@MarmotaDeCampie @cristinadobre Tu crezi ca io am rabdare sa iti copiez citate de pe net?	NOT	UNT	NULL
Ridicati starea de urgenta sau explodeaza mamaliga Ridicati starea de urgenta sau explodeaza mamaliga	NOT	UNT	NULL
@CarmenMaftei1 Sigur că da, aici este vorba de altele. Sunt curios dacă toate achizițiile astea directe, din perioada crizei sanitare vor fi în vreun fel verificate mai târziu....	NOT	UNT	NULL
@ZoliBara Ce kacat o fi în mintea lui?!	OFF	TIN	IND
In plina pandemie, un tanar a iesit cu masina pe strada, a facut live pe Facebook si le-a cerut prietenilor sa iasa din case	NOT	UNT	NULL
CE DRACU SUNT TOATE POZELE ASTEA SI DE UNDE LE SCOATETI CE CACAT AM DORMIT SI EU UMPIC AND I GET ATTACKED	OFF	TIN	GRP
Ma simt atat de bine descoperind ca sunt altii muult mai prosti ca mine...	OFF	TIN	GRP
Oana Roman și soțul ei s-au împăcat?! Avem imaginile care vorbesc de la sine...	NOT	UNT	NULL
Virusul apă nu se face #proverbe	NOT	UNT	NULL
a avea o conversație cu crush îți îmbunătățește puterea mentală -vorbește cu el! nu este nevoie să vă retrageți de la cineva de care sunteți interesat ... cu cât vorbiți mai mult cu el, cu atât mai mult vă puteți lega și creați o relație❤	NOT	UNT	NULL
facem pe dracu ghem, aia facem	NOT	UNT	NULL
hai ca incepe sa-mi placa acasa. bani sa fie...mai bine era la birou cu seful care va futea la cap?	OFF	TIN	OTH
@HoratiuAnghel Pentru ca voi ati fost si veti ramane numarul 1. Si numarul 12, pe stadion	NOT	UNT	NULL
@LucianMindruta In teorie buna idea, intr-o țară normală unde toți copii au acces la PC, tableta și telefon smart. Intreb și eu pentru un prieten: suntem noi acea țară?	NOT	UNT	NULL
@NATO e o institutie fundamentala in efortul de combaterea #coronavirus . Cu zborurile aliantei se vor aduce in #Romania kit-uri pentru testarea populatiei. #wearenato	NOT	UNT	NULL
@klau_buca Fuge de dracu si da peste muma-sa.	NOT	UNT	NULL
De ce cred eu ca demisia lui Costache, ministrul sanatatii, arata ca sunt probleme mari in guvern:	NOT	UNT	NULL
Să-i ia dracu pe chinezi. Pe chinezul care a mâncat primul pangolin, pe guvernul chinez care a acoperit cât a putut, pe toți chinezii care au plimbat virusul prin lume. 	OFF	TIN	GRP
Nici nu i-ar sta bine unui securist fără înjurături și blesteme aiurea când nu-i reușește cu denunțurile.	OFF	TIN	IND
În ciuda vremii de afară, florile încă rezistă!	NOT	UNT	NULL
Frigidere uriaşe pentru morţi în New York. Medic relatează din spital: „Oamenii mor! E rău! Nu avem ce ne trebuie!” IMAGINI New York Times	NOT	UNT	NULL
Coronavirus: Când se așteaptă vârful epidemiei de coronavirus în România	NOT	UNT	NULL
antihristii care au nenorocit Romania continua sa faca acelasi lucru si in ziua de astazi ..	NOT	UNT	NULL
m-am jucat fazan toata ziua va rog ajutati-ma	NOT	UNT	NULL
@skatecat_147 Cu siguranță 😀	NOT	UNT	NULL
Băsescu, despre ieșirea Armatei pe străzi: Statul pune o presiune formidabilă pe populație să respecte măsurile de limitare a epidemiei. Scopul și mijloacele sunt corecte (VIDEO)	NOT	UNT	NULL
Ordin de ministru: Persoanele aflate în carantină instituţionalizată - test pentru COVID-19 numai dacă devin simptomatice	NOT	UNT	NULL
@SilviuFoca @MarmotaDeCampie Adevărul e că era și păcat să-l întrerupi !	NOT	UNT	NULL
@MaestroMD Iaca din cauza situațiilor de așa gen este multișoară lume care și-au vândut afacerile și au plecat	NOT	UNT	NULL
Oricum americanii cei din Florida sunt de belea😂	OFF	TIN	IND
Cu doar 1842 de teste noi în ultimele 24 de ore ne aflăm în situația în care virusul vine după noi, și nu autoritățile după virus.	NOT	UNT	NULL
Peste 3.000 de magazine din România sunt aprovizionate, zilnic, cu produse din 23 de centre de distribuţie (analiză) -	NOT	UNT	NULL
Eu imi transpun gandurile aici ,m-a simt confortabil cu mine insumi si postez ce vreau ,bineanteles sa placa ochiului,, imi spun transpunandu-mi gandurile mele,poze cu fiica mea si cu produse AVON  si cu parintii mei sau eu si fiica mea cand am fost mici* RYA*	NOT	UNT	NULL
V-ați băut cafeaua în această dimineață?	NOT	UNT	NULL
scoți pula cu căcat din curul altuia i-o ( Iobagii ... ) bagi în gura unei pedofile , te crezi cineva	OFF	TIN	IND
Ca cica trendul era oricum de scadere. Pai plm, de asta e plafonare si nu inghetare. Ca pot sa scada daca trendul e de asa natura.	NOT	UNT	NULL
TE ȘTERGI LA CUR - TE ȘTERGI LA CU BIBLIA ȘI CU CORANUL ÎN PULA MEA ➕ 🐴	OFF	TIN	OTH
#DocumentarAGERPRES O PERSONALITATE PE ZI: Medicul Carol Davila, întemeietorul Şcolii Naţionale de Medicină şi Farmacie -	NOT	UNT	NULL
@iulialipovanu Era bine daca ar functiona :)	NOT	UNT	NULL
În alte vremuri, nu cu mut timp în urmă, în școli se învăța respectul față de cei vârstnici. Acum ce se va învăța? Că după 65 de ani, gata, devii o povară pentru societate, povară de care trebuie scăpat cât mai repede.	NOT	UNT	NULL
@_Vanagandr__ @walterusrex nu cand folosesc regionalisme :)))))) s ar putea zic eu	NOT	UNT	NULL
“ lasă vocea !!!! bolnav psihic !!! spune ce-ai făcut cu corpu !?!?! Colțea Gabriela !!!! “ .	NOT	UNT	NULL
@KlausIohannis Domnule Presedinte apropiati-va cat mai mult de Presedintele Trump. Cel mai probabil ei stiau ce urma sa se intample cu COVID19 tocmai de aceea a scumpit atat de mult in ultimul timp asigurarile medicale ale Americanilor pentru a avea rezerva cand va veni pandemia. Mult succes!	NOT	UNT	NULL
@eftimie ”Nu de verme mă tem, ci de gara de aveoane!” (Scociorillo, 14:2)	NOT	UNT	NULL
@ciubotariu_dan Ce treaba are sula cu prefectura. Doctorii trebuie sa se  ocupa de ceva, procuratura si politia de altceva.	NOT	UNT	NULL
Băăă, băleguță urlătoare, lupta politică nu-nseamnă să-l spurci p-ăllalt, ci să fii mai bun ca el, să-ți câștigi cinstit mălaiu', nu cu datu' cu cățaua, cu frâne, cu pile, cu bănci, băncuțe, puțe... 're-ai al dracu' de pa-pa-gal!!	OFF	TIN	OTH
Fuziunea dintre Grupul PSA și Fiat-Chrysler ar putea deveni incertă din cauza pandemiei de …	NOT	UNT	NULL
@MarmotaDeCampie @i0n1ca @gusteru :)mă gandii că cine stie prin ce carte le gasisi	NOT	UNT	NULL
@i0n1ca Capul tău , privit la luna , seamănă cu un cap de ... cum sa nu ai creier și te vrei rege ? ? Îți dai seama ?? Și câți sunt ca tine ...	OFF	TIN	IND
@liltntcionklk Taci din gura in plm	OFF	TIN	IND
@CloneSandman @itmorar El zice așa: nu se închide încă	NOT	UNT	NULL
Mai mulţi producători de smartphone-uri refuză să folosească Qualcomm Snapdragon 865 din cauza preţului prea mare	NOT	UNT	NULL
Coronaviru mata familia	OFF	TIN	OTH
Președintele Iohannis: Este nevoie de măsuri speciale în vremuri speciale	NOT	UNT	NULL
Medic de la Institutul de Boli Cardiovasculare din Timisoara, infectat cu coronavirus	NOT	UNT	NULL
@ANTIABE Dar dacă imi cer un act, ăla sunt 😬	NOT	UNT	NULL
Tocmai pentru că a fost construit de PSD (partidul pe care unii l-au numit „ciuma roșie”), imediat după inaugurare (5 septembrie 2019), au fost publicate numeroase știri în care se spunea că spitalul Mioveni este, de fapt, ÎNCHIS și NEFUNCȚIONAL.	NOT	UNT	NULL
@PleuAlexandru4 Nu e stupizenie, asa este,totul e planificat si in agenda lor, stabilit cu mult inainte (1970)	NOT	UNT	NULL
@marconst Dute dracu !	OFF	TIN	IND
Gigi becali e generos si face donatii. Bravo lui, dar hai sa va spun ce vad eu ca e in spatele unei astfel de actiuni.	NOT	UNT	NULL
ITALIA / Credință și Acțiuni	NOT	UNT	NULL
Ce dracu bă, nu mai știți să frământați cocă ? Aveți nevoie de o mașină să vă facă pâinea ?	OFF	TIN	OTH
ce pula mea imi fac follow list din ro struggle tweets cine naiba zicea ca romanii is amuzanti	NOT	UNT	NULL
@agerpres O traducere proasta. In plus, in alte studii se afirma ca virusul rezista minim 9 zile pe suprafete de sticla si metal.	NOT	UNT	NULL
@ZoliBara Primii vor fi testati toti angajatii din sistemul de sanatate, apoi cei din aparare (politie/armata/etc), urmeaza persoanele varstnice si cei cu boli... periculoase (inima/diabet/obezitate/etc) si in final persoanele tinere... Da' mai e mult pana departe...	NOT	UNT	NULL
@TanarulD Ciolanul cu fasole susține sistemul imunitar al românilor, datorită gazelor emanate.	OFF	TIN	IND
CORONAVIRUS | Virusologul Molnar Geza: Primul vârf al îmbolnăvirilor din România, în maximum 10 zile. Al doilea val va fi după Sărbătorile Pascale	NOT	UNT	NULL
Acel moment cand iti da mata una de te lipsești pe pereti😂😂	NOT	UNT	NULL
@RobertEVoicu @i0n1ca @AdUnATeDuPaNeT Corect. Acum va dona? Eu auzisem din Cancan că a donat acum 2 zile. 😂😂😂	NOT	UNT	NULL
@ECiocu ăla-i maradona sau doar cineva care seamănă cu el?	NOT	UNT	NULL
@AntiJavre @cosmin_roman_ @denis26_denise Cumparau, ca bine zici ... amu importa cox de ala sau cum plm ii zice ... asa ...	NOT	UNT	NULL
Hai gata, lasa-ti vrajeala. Ne ducem pe pulă!!😟	NOT	UNT	NULL
ce rahat trebuie sa imi sterg din telefon ca sa imi fac spatiu i hate it here	NOT	UNT	NULL
@i0n1ca @MaricaPuiu @piticu21 Trist e că văzusem ieri promovate, drept soluții digitale de două site-uri mari de stiri, Gigi și pro.	NOT	UNT	NULL
@sopeprotector lol am si eu ham din asta e al dracu de tampit tho il port cateodata	OFF	TIN	IND
TAROM a suspensat cursele interne timp de două săptămâni	NOT	UNT	NULL
@futacu Și se fac în jur de 1000 de teste pe zi în toate cele 8 centre. Când mai cumpără aparate se va ajunge la 1500 - 2000 de teste pe zi.	NOT	UNT	NULL
70 de cazuri si asta numai din cauza astora care nu pot sta in plm linistiti in tara in care locuiau inainte macar acceptati sa fiti pusi in carantina i hate it here	OFF	TIN	OTH
Sofer bulgar oprit la Calafat, pentru ca incerca sa scoata 16 tone de paracetamol din Romania	NOT	UNT	NULL
vreau sa dorm taci dracu din gura femeie	OFF	TIN	IND
Dar cand a respectat acest"guvern " constitutia?	NOT	UNT	NULL
Acolo va fi absolut superb.	NOT	UNT	NULL
@Phezas @guima_xd Am 70 și tu 75 🤣🤣 vai de pula ta bai .Ai 17 ani sau câți ai și îmi suferi mie 🤣🤣🤣	OFF	TIN	IND
@Toader87994669 Auzi sunt chiar Selly am zis că parfumul a fost trimis de cei de leon ai citit tu greșit	NOT	UNT	NULL
Tăriceanu, obsedat de procurori şi pe timp de criză: Au de gând să facă percheziţii masive fără mandat de la judecător? Iohannis vrea să se extragă...	NOT	UNT	NULL
Grijă mare... Mănâncă,bea,fute, și cînta... Că te așteaptă o groapă adâncă. 2020	NOT	UNT	NULL
@not__vee Gigi e un om bun.	NOT	UNT	NULL
Ok, nu este vorba neapărat că acele site-uri care generează documente ar fi nesigure, ci că există deja posibilitatea de a descărca și completa acele documente necesare, fără a introduce date personale ONLINE. Haideți să mergem pe surse oficiale, mai ales zilele astea! #COVID19	NOT	UNT	NULL
Ați râs de băiatul ăla care a rămas izolat singur acasă de Crăciun.	NOT	UNT	NULL
Ce plm au ăștia de la TV împotriva ăstora care vând chestii mai rare? Adică: măști, spirt, teste... Pe bune, încalcă principiile pieței libere.	OFF	TIN	OTH
@bitatgjiu70 Toate știrile sunt pozitive la ora asta, una nu am auzit sa spună ceva negativ de pacienții noștri.	NOT	UNT	NULL
Jaxi's Campaign - Haideti si voi cu o donatie, 23 de lei pentru SMURD nu e nimic in comparatie cu ce fac ei pentru noi!	NOT	UNT	NULL
@AndreasSh3lley @itmorar Îi sprijină cei cu smartphone.	NOT	UNT	NULL
Premiile Radio România Cultural, acordate în emisiunea GPS Cultural	NOT	UNT	NULL
@CloneSandman Ca peste tot in tara, si la Iasi sunt, in presa, "gasti" si "gasti", fiecare spunand despre ceilalti ca sunt ticalosii ticalosilor. / Altfel, aia cu fostul procuror Eva, numit director al Spitalului de Neuropsihiatrie de la Săpoca, si demis a doua zi, e o gluma proasta.	NOT	UNT	NULL
@aegyobbts @BTS_twt gen eu cand am vrut sa omor un păianjen si a intrat sub parchet si mi-era ca ma mănâncă în somn😭😭😭	NOT	UNT	NULL
Îmi spuneau că vor fi alaturi de mine la bine şi la rău,ciudat,am dat de dracu şi nu mi-au fost alături nici după ce i-am sunat...	NOT	UNT	NULL
@casxloki afara nu iesim ca facem corona...sorry nu se poate	NOT	UNT	NULL
Intotdeauna lupta pt ceea ce iti place,lupta pt a iti face visul realitate,nu lasa pe nimeni sa-ti spuna ...ca tu nu poti,ca tu nu esti in state...ai incredere in tine si vei muta muntii din loc @ Bucharest, Romania	NOT	UNT	NULL
Deşi nu a fost testată, Greta Thunberg crede că a fost infectată cu coronavirus.	NOT	UNT	NULL
@GeorgianaGyoy Clar. Oricum tre'să mori de ceva. 😂😂😂	NOT	UNT	NULL
Coronavirusul asta cred ca a batut ultimul cui in sicriul presei tiparite.	NOT	UNT	NULL
@Univers1970 @mariaamichaela De utilități și servicii mă întrebam și eu...	NOT	UNT	NULL
@cosminchera E complicat. Unii au zis atunci că diaspora e bună, alții zic acum că nu e, ești sigur că aceiași zic lucrurile astea?	NOT	UNT	NULL
In ultimile doua saptamani, Romania este pusa intr-o mare incercare de supravietuire a oameniilor.	NOT	UNT	NULL
@MaAreces @asticep Sa trecem cu bine toți de acest rău și sigur ne vom întâlni la nunta 🍓🍫🎈❣️💖💕❤️	NOT	UNT	NULL
Trei lucruri pe care nu le puteți recupera în viață: un cuvânt după ce a fost spus, un moment după ce a fost ratat și timpul care a trecut.	NOT	UNT	NULL
Am vânat în această noapte. Ani întregi de black Friday m-au pregătit pentru asta.	NOT	UNT	NULL
Work from home și la noi ✅	NOT	UNT	NULL
@MarmotaDeCampie Privirea mea e intensa datorita miopiei, hipermetropiei, astigmatismului si cocheteriei absurde care mă face să nu port ochelarii. Atunci privesc fix și profund ca si când m-aș uita in orizont sa vad daca vine ploaia.	NOT	UNT	NULL
Cum am zis, cu asta trebuie sa se ajunga in fata unui Tribunal International	NOT	UNT	NULL
@eljijinews Cel mai bine a citit Arafat, sirianul!	NOT	UNT	NULL
@bits2read @EelcoZwart bag pula in ma-ta de oaie proasta, observa te rog ca am folosit si cratima pt ma-ta	OFF	TIN	IND
Povestea unei femei însărcinate, confirmate cu coronavirus: Sunt extenuată fizic, mental și emoțional...	NOT	UNT	NULL
Tren special Ucraina -Rusia pentru repatrierea cetățenilor	NOT	UNT	NULL
@stiripesurse_ro Statu' și benzinarii - cum dracu' nu plesnește fierea-n ei de ciudă?!?	NOT	UNT	NULL
@JoseoIogy @Liga1Romania @Afc_Anto E visul frumos al arabilor din orientul mijlociu	NOT	UNT	NULL
@LoredanaLutac Cred că și dacă îți cade un picior ți-l lipești cu paracetamol gel	NOT	UNT	NULL
Cui îi place să stea acasă? Pula sus!	OFF	TIN	OTH
eu n-am citit enigma otiliei, poate ne cearta profesorul prin discord ca ma si omor	NOT	UNT	NULL
Premierul Orban: Regret demisia domnului ministru, dar o înțeleg -	NOT	UNT	NULL
Comisia Europeană: Trebuie să ne protejăm securitatea și suveranitatea industrială	NOT	UNT	NULL
@ingerisidemoni @SirGolan Este biserica Sfântul Dumitru din Colentina. E o biserica mare, în dreptul Oborului. Parohia este uriașă, multe blocuri împrejur, cam cât un municipiu mai mic. Acolo am crescut, e cartierul meu natal. De acea biserică mă leagă multe, multe amintiri.	NOT	UNT	NULL
Stăm la rând la farmacii păstrând cu grijă „distanța socială” de un metru nu pentru medicamente ci pentru măști de protecție.	NOT	UNT	NULL
Orban: Rămân valabile priorităţile de diagnosticare stabilite de Institutul Naţional de Sănătate Publică -	NOT	UNT	NULL
Al 14-lea deces în România provocat de coronavirus	NOT	UNT	NULL
De ce plm cumpărați TONE de mâncare și alte chestii, dacă oricum ieșiți afară IN FIECARE ZI NENOROCITĂ!???	OFF	TIN	GRP
@bordianu_marian in traducere. pentru cei ce nu au inteles. Curva dracului de coronavirus.. pa	OFF	TIN	GRP
